"city_code","pop.edu.kindergarten","pop.edu.pre","pop.edu.literacy","pop.edu.literacy_adults","pop.edu.elem","pop.edu.elem_adults","pop.edu.high","pop.edu.high_adults","pop.edu.undergrad","pop.edu.grad","pop.edu.master","pop.edu.doc","pop.edu.public","pop.edu.private"
3124203,2.39,9.91,2.14,0.54,57.75,4.56,12.56,2.72,6.56,0.73,0.15,0,91.41,8.59
3124302,2.33,9.93,5.67,3.96,52.77,3.21,14.48,2.12,5.1,0.22,0.2,0,93.02,6.98
3124401,0,9.28,1.87,0.69,56.76,1.09,19.71,1.27,8.54,0.8,0,0,87.3,12.7
3124500,4.1,9.86,6.81,0.23,51.43,3.52,14.48,2.65,6.16,0.76,0,0,93.59,6.41
3124609,0,6.18,6.22,0,56.61,2.59,20.37,2.88,5.16,0,0,0,93.89,6.11
3124708,1.62,4.94,4.74,0.11,55.16,5.66,10.99,5.02,9.08,1.72,0.28,0.68,88.28,11.72
3124807,5.84,5.87,6.75,0.6,48.52,4.78,10.93,6.09,9.07,1.42,0,0.13,91.24,8.76
3124906,2.32,8.08,5.91,1.26,48.85,6.26,15.82,3.69,7.46,0.35,0,0,90.57,9.43
3125002,0.83,12.67,4.32,0,53.93,2.73,17.34,1.96,6.23,0,0,0,92.35,7.65
3125101,5.32,8.04,2.47,0.5,49.4,2.74,13.72,3.62,11.6,1.45,1.05,0.1,78.8,21.2
3125200,1.02,5.92,2.55,1.26,57.65,1.76,18.63,1.93,8.49,0.79,0,0,90.99,9.01
3125309,4.86,4.31,6.94,2.22,43.41,3.95,16.05,10.2,7.32,0.74,0,0,91.78,8.22
3125408,1.57,5.71,4.09,2.68,62.74,2.29,16.08,0.94,3.9,0,0,0,97.3,2.7
3125507,1.69,9.14,6.12,0.45,55.92,3.4,18.75,1.57,2.95,0,0,0,99.13,0.87
3125606,2.59,5.31,2.34,6.46,60.52,3.37,15.05,1.98,2.4,0,0,0,98.9,1.1
3125705,3.3,7.56,9.54,1.3,53.59,2.92,12.38,4.02,4.87,0.39,0.13,0,93.86,6.14
3125804,5.33,6.83,8.32,1.59,49.67,4.36,11.83,4.15,7.53,0.39,0,0,92.36,7.64
3125903,1.85,9.82,6.86,4.13,53.17,3.48,13.11,3.33,3.57,0.67,0,0,95.09,4.91
3125952,0.76,8.86,8.9,2.43,53.14,4.12,13.39,4.4,3.83,0.17,0,0,95.63,4.37
3126000,2.37,9.94,2.17,0.8,50.05,2.84,15.03,3,11.33,1.23,0.55,0.69,94.74,5.26
3126109,4.05,7.78,6.39,1.49,45.93,2.79,16.7,3.97,9.98,0.92,0,0,79.14,20.86
3126208,2.61,5.45,9.37,2.49,50.56,5.8,15.44,2.83,4.86,0.44,0.15,0,94.14,5.86
3126307,1.63,6.85,5.61,0.62,53.27,2.34,16.89,2.04,10.4,0,0,0.34,91.62,8.38
3126406,7.29,9.11,7.07,0.65,45.94,5.09,8.4,7.5,7.75,1.2,0,0,90.47,9.53
3126505,0.88,8.47,5.63,2.38,55.06,1.71,20.41,2.01,2.62,0.84,0,0,97.7,2.3
3126604,3.88,7.06,7.74,0.24,57.02,1.94,18.68,0.53,2.9,0,0,0,97.15,2.85
3126703,2.84,7.76,4.9,1.26,55.77,3.29,17.26,0.52,5.79,0.59,0,0,90.43,9.57
3126752,0.31,4.87,8.73,5.19,60.17,1.29,15.14,1.01,3.3,0,0,0,96.78,3.22
3126802,1.13,8.37,8.66,3.22,55.44,4.11,11.36,3.5,3.68,0.53,0,0,96.12,3.88
3126901,1.82,9.45,4.08,1.26,55.36,2.92,15.87,3.29,5.15,0.8,0,0,93.08,6.92
3126950,1.22,11.95,13.43,5.49,52.48,1.78,8.87,2.88,1.78,0,0,0.13,98.06,1.94
3127008,3.58,7.47,8.73,0.75,47.21,8.92,10,3.58,8.49,1.14,0.13,0,86.74,13.26
3127057,0,10.72,8.24,7.03,45.35,9.42,11.36,5.34,2.35,0.19,0,0,96.92,3.08
3127073,3.83,5.05,2.53,1.06,69.34,1.91,13.03,1.56,1.3,0.14,0,0.24,98.22,1.78
3127107,3.11,9.46,7.61,1.07,41.95,3.67,14.1,4.62,13.53,0.6,0.28,0,85.04,14.96
3127206,7.89,9.31,6.24,2.71,51.06,3.79,12.97,2.16,3.87,0,0,0,94.85,5.15
3127305,1.1,8.55,4.87,3.68,53.38,5.63,13.16,3.58,5.37,0.52,0.17,0,90.42,9.58
3127339,2.97,9.15,2.99,4.3,47.22,4.3,19.56,5.25,3.97,0.29,0,0,97.43,2.57
3127354,4.54,12.75,9.01,1.24,46.78,0.4,16.62,2.95,5.72,0,0,0,96.57,3.43
3127370,0,9.99,22.49,0.76,42.47,3.21,11.03,3.91,3.54,2.22,0.39,0,93.8,6.2
3127388,0.49,11.06,4.62,0.43,54.36,3.33,15.83,2.17,6.4,1.31,0,0,89.99,10.01
3127404,0.19,7.57,1.17,1.37,62.72,1.57,17.87,2.82,3.62,0.55,0.54,0,95.51,4.49
3127503,0,5.51,0.18,0.6,68.95,1.15,18.31,0.43,4.75,0.12,0,0,96.3,3.7
3127602,1.64,6.18,1.28,0.97,54.62,3.25,18,4.75,8.86,0.32,0.14,0,93.94,6.06
3127701,3.54,8.42,6.65,1.27,46.26,3.63,14.75,4.29,10.09,0.89,0.16,0.06,76.35,23.65
3127800,3.77,7.37,4.51,4.26,57.99,1.69,14.43,1.53,3.46,0.98,0,0,96.29,3.71
3127909,1.18,6.13,10.88,1.14,40.29,2.58,9.93,8.66,19.2,0,0,0,80.85,19.15
3128006,1.43,8.65,7.52,1.16,49.83,3.43,13.75,3.79,8.8,1.52,0.12,0,86.47,13.53
3128105,3.12,9.27,10.98,1.02,45.18,3.37,18.67,1.84,5.33,1.08,0,0.16,94.24,5.76
3128204,2.57,5.57,6.91,5.82,53.66,1.43,14.78,1.55,6.57,1.14,0,0,93.39,6.61
3128253,1.28,13.27,0.62,8.12,44.73,2.2,21.88,3.44,3.96,0.5,0,0,94.79,5.21
3128303,3.99,7.24,3.03,1.01,57.04,2.68,14.33,3.55,6.06,0.64,0.23,0.2,86.69,13.31
3128402,3.05,8.6,9.87,0.22,48.19,3.94,11.84,4.33,9.75,0,0,0.21,90.84,9.16
3128501,0.5,11.45,10.89,0.92,50.76,4.2,14.55,2.3,3.36,0.51,0.57,0,91.67,8.33
3128600,2.52,8,1.34,0.71,54.25,5.53,12.76,4.13,9.08,1.38,0.29,0,88.8,11.2
3128709,4.3,8.92,6.69,0.89,44.03,3.94,16.37,2.68,10.4,0.9,0.66,0.22,80.38,19.62
3128808,0.3,9.21,2.99,2.94,52.32,2.53,18.05,1.99,9.32,0.15,0.2,0,90.05,9.95
3128907,0.86,8.89,12.3,0.54,44.22,2.61,15.58,4.37,9.29,1.34,0,0,85.86,14.14
3129004,0.36,7.28,3.08,0.73,54.24,3.61,17.07,1.69,10.07,0.68,0.76,0.42,91.32,8.68
3129103,1.25,6.14,5.21,0.79,54.18,4.17,18.06,4.09,5.08,1.02,0,0,95.94,4.06
3129202,1.72,9.72,12.77,1.06,49.06,2.3,16.68,0.86,5.22,0.62,0,0,96.78,3.22
3129301,3.11,7.35,10.01,1.59,46.47,6.73,14.8,3.86,5.44,0.46,0.18,0,92.8,7.2
3129400,0,10.83,13.51,1.33,46.57,1.95,17.4,2.17,5.71,0.53,0,0,95.07,4.93
3129509,2,10.72,10.12,1.22,45.75,4.11,15.8,4.01,5.04,0.89,0.35,0,84.66,15.34
3129608,4.98,6.54,6.69,2.28,53.9,3.94,15.09,2.82,2.96,0.8,0,0,97.84,2.16
3129657,3.4,10.28,4.31,2.01,60.99,1.39,14.22,0.95,1.72,0.72,0,0,97.31,2.69
3129707,1.8,8.7,3.46,0.42,55.37,3.12,17.37,1.42,7.5,0.84,0,0,91.17,8.83
3129806,2.54,9.11,5.86,1.07,51.53,4.3,16.97,2.92,5.02,0.65,0,0.02,85.29,14.71
3129905,3.76,8.84,4.02,0.17,47.57,3.46,18.86,1.68,11.16,0.48,0,0,88.48,11.52
3130002,0.29,10.98,16.35,0.38,40.29,6.37,12.7,5.27,6.58,0.78,0,0,95.74,4.26
3130051,2.35,8.28,5.65,2.28,51.91,6.5,12.46,3.04,6.83,0.58,0.12,0,93.63,6.37
3130101,3.41,7.5,6.71,0.83,52.53,3.15,13.41,3.45,8.08,0.71,0.23,0,85.55,14.45
3130200,4.86,9.81,3.89,1.02,58.83,2.41,11.75,2.66,4.55,0.21,0,0,95.83,4.17
3130309,0.15,8.66,4.2,0.25,50.21,4.22,14.9,4.85,11.05,1.31,0.2,0,86.43,13.57
3130408,0.23,9.25,3.51,0.95,58.22,2.02,16.44,1.58,7.23,0.24,0.13,0.2,91.86,8.14
3130507,4.43,7.53,18.99,1.26,39.82,3.16,13.73,1.89,7.77,1.1,0.17,0.15,94.18,5.82
3130556,0.8,11.13,9.6,2.7,50.17,6.67,13.62,2.79,2.3,0.22,0,0,97.36,2.64
3130606,2.61,9.64,7.2,0.82,44.01,2.42,15.94,4.74,11.11,0.9,0.1,0.49,90.13,9.87
3130655,3.73,9.7,4.83,10.5,47.67,2.26,13.48,2.61,4.78,0.45,0,0,95.85,4.15
3130705,1.89,7.84,1.77,0,63.25,0.98,15.89,0.84,7.23,0.15,0,0.17,94.07,5.93
3130804,0.71,13.36,13.18,0.6,41.27,10.39,10.61,3.78,5.37,0.72,0,0,90.71,9.29
3130903,1.5,12.59,5.11,1.02,54.78,2.77,14.8,1.32,5.73,0.35,0.04,0,91.1,8.9
3131000,0.5,8.18,6.27,0.35,54.51,1.93,18.21,2.44,7.42,0.18,0,0,90.23,9.77
3131109,0.8,8.7,4.13,1.54,57.65,1.48,18.37,2.37,4.03,0.91,0,0,94.58,5.42
3131158,0.81,5.88,9.79,0.39,55.83,6.1,11.11,4.99,3.97,1,0,0.13,92.05,7.95
3131208,0.74,8.85,5.69,1.88,53.7,3.68,14.96,3.05,6.99,0.35,0,0.1,92.15,7.85
3131307,4.26,7.25,5.74,0.76,41.97,2.39,16.17,3.2,16.31,1.59,0.29,0.06,66.75,33.25
3131406,2.68,11.73,0,0,50.22,0.97,17.78,3.75,11.25,1.63,0,0,90.71,9.29
3131505,3.78,9.8,14.47,1,44.42,4.51,10.16,2.25,8.5,0.7,0.2,0.21,84.49,15.51
3131604,7.15,5.93,6.87,0.71,45.89,5.19,14.21,4.11,9.19,0.75,0,0,88.17,11.83
3131703,3.45,8.27,5.59,1.24,44.33,3.86,17.14,3.72,10.67,1.52,0.1,0.11,77.34,22.66
3131802,1.59,9.62,15.3,3.36,43.9,5.42,8.17,6.06,5.73,0.85,0,0,93.53,6.47
3131901,1.74,9.34,3.32,0.98,47.19,2.88,13.6,6.38,13.12,1.09,0.3,0.07,76.24,23.76
3132008,3.08,6.09,9.03,3.41,45.42,5.08,15.67,5.35,6.18,0.68,0,0,95.58,4.42
3132107,8.24,7.92,9.96,1.72,48.29,1.65,13.77,2.49,5.39,0.57,0,0,96.12,3.88
3132206,1.14,11.09,12.8,0.17,41.32,3.11,16.1,1.64,10.73,1.76,0.14,0,83.81,16.19
3132305,2,5.15,9.79,2.56,56.96,3.34,13.94,0.33,5.37,0.56,0,0,95.39,4.61
3132404,3.25,8.05,6.54,0.62,39.8,2.88,15.38,3.29,17.35,1.44,1.01,0.39,68.99,31.01
3132503,2.38,8.72,4.77,0.89,52.73,2.63,18.42,3.05,5,1.08,0.35,0,90.97,9.03
3132602,0.78,10.32,3.54,0.26,46.47,7.11,12.96,5.99,9.75,2.54,0,0.27,88.07,11.93
3132701,2.38,7.13,5.15,3.65,59.03,1.58,13.43,1.6,5.74,0.3,0,0,88.02,11.98
3132800,0.25,5.36,23.29,1.56,38.52,4.1,20.01,5.07,1.85,0,0,0,97.75,2.25
3132909,3.96,5.3,9.13,0.38,48.39,2.6,18.32,2.59,8.66,0.66,0,0,86.34,13.66
3133006,1.6,10.07,9.25,0.82,48.96,2.73,13.77,2.23,8.49,1.34,0.64,0.13,78,22
3133105,4.14,13.4,2.7,0,46.03,2.85,18.47,2.92,7.83,1.49,0.17,0,81.46,18.54
3133204,4.42,5.89,6.06,0.93,52.65,3.73,13.52,3.64,8.55,0.14,0.46,0,91.37,8.63
3133303,3.68,9.02,6.93,2.04,55.73,5.44,10.09,1.41,4.93,0.72,0,0,94.25,5.75
3133402,2.2,7.37,6.98,3.22,39.49,4.52,14.69,5.58,14.77,0.83,0.36,0,85.04,14.96
3133501,0.69,8.1,9.62,0.51,50.06,3.23,16.05,2.01,8.49,1.07,0.18,0,85.3,14.7
3133600,5.57,7.44,9.03,0.69,43.7,3.59,11.26,6.05,10.76,1.66,0,0.26,86.64,13.36
3133709,0.42,7.07,12.66,0.74,51.43,2.03,14.07,3.13,7.36,1.08,0,0,91.17,8.83
3133758,1.17,10.99,7.91,0.7,46.5,1.27,16.11,3.03,11.08,0.94,0.3,0,80.24,19.76
3133808,2.48,9.19,6.56,0.74,43.36,3.6,14.67,3.22,14.56,1.16,0.29,0.19,70.68,29.32
3133907,0.22,13.01,4.96,0.96,59.1,1.05,15.36,1.39,2.55,1.18,0.21,0,95.44,4.56
3134004,1.6,9.22,2.77,2.32,61.57,2.65,13.61,2.68,3.43,0,0.15,0,95.81,4.19
3134103,2.58,6.53,8.17,1.36,59.57,2.09,13.68,0.86,4.74,0.41,0,0,91.09,8.91
3134202,3.4,8.6,3.37,0.75,46.11,3.14,14.87,3.9,14.14,1.49,0.12,0.09,79.77,20.23
3134301,0,7.64,3.94,0.53,56.37,1.35,17.69,3.71,8.77,0,0,0,93.37,6.63
3134400,1.97,7.06,6.53,0.9,45.86,2.72,14.86,4.63,14.17,1.25,0.05,0,78.2,21.8
3134509,3.52,12.3,1.05,0.62,54.04,2.29,16.36,3.89,3.93,1.99,0,0,93.2,6.8
3134608,1.18,10.29,7.19,3.14,50.08,2.34,13.6,2.64,8.1,1.45,0,0,89.07,10.93
3134707,1.91,10.95,5.18,3.13,51.55,4.88,13.3,4.55,4.03,0.5,0,0,95.99,4.01
3134806,0.95,6.58,3.15,0.49,57.47,3.26,15.78,0.95,9.27,1.73,0.36,0,87.72,12.28
3134905,4.71,12.53,10.2,1.63,42.78,3.75,10.6,5.19,8.29,0.33,0,0,80.57,19.43
3135001,0.22,7.73,12.01,0.68,50.19,4.45,14.55,4.98,4.59,0.6,0,0,93.81,6.19
3135050,3.06,7.63,7.9,2.64,51.98,2.87,14.96,3.42,4.94,0.42,0.09,0.09,94.22,5.78
3135076,1.13,5.99,3.71,5.23,60.29,4.25,13.37,2.49,3.52,0,0,0,96.41,3.59
3135100,3.26,9.79,3.56,1.26,50.26,3.13,15.86,2.81,9.12,0.73,0.22,0,84.61,15.39
3135209,1.22,8.78,4.48,1.79,54.49,2.23,16.92,2.35,6.83,0.81,0,0.1,91.99,8.01
3135308,4.39,7.66,1.81,0,58.31,3.14,13.25,2.48,8.67,0.29,0,0,91,9
3135357,2.56,4.08,6.86,4.84,54.11,3.75,17.59,0.86,4.71,0.64,0,0,94.95,5.05
3135407,2.61,10.26,7.19,0.3,52.81,5.72,17.36,2.12,1.19,0.18,0,0.27,96.56,3.44
3135456,2.9,6.33,4.01,2.32,59.13,2.28,16.97,1.38,3.9,0.66,0.12,0,95.91,4.09
3135506,1.46,7.81,6.54,1.35,56.7,2.38,14.96,1.6,6.81,0.4,0,0,93.21,6.79
3135605,4.16,5.04,11.1,3.69,48.23,4.2,17.2,2.78,3,0.6,0,0,96.79,3.21
3135704,1.31,8.84,1.14,2.56,57.81,4.81,13.23,7.53,2.47,0.3,0,0,95.49,4.51
3135803,2.19,10.59,7.06,3.44,55.89,1.89,14.5,1.16,2.9,0.39,0,0,90.85,9.15
3135902,0,8.54,4.74,1.56,50.2,8.09,17.62,4.5,4.76,0,0,0,95.06,4.94
3136009,0.98,10.08,5.63,2.46,62.74,1.97,11.36,2.16,2.35,0.26,0,0,96.91,3.09
3136108,0,6.62,9.14,1.3,56.2,1.97,15.77,4.76,3.69,0.57,0,0,95.32,4.68
3136207,2.77,7.74,3.6,0.58,47.43,3.22,15.98,4.69,12.66,1.11,0.13,0.09,79.77,20.23
3136306,2.19,9.35,4.04,0.47,50.96,2.84,15.54,3.48,9.82,0.97,0.33,0,82.85,17.15
3136405,2.68,9.49,12.4,0.26,48.46,8.07,10.94,5.33,2.14,0.23,0,0,95.39,4.61
3136504,3.52,5.62,2.05,2.91,58.58,1.9,16.16,1.81,7.23,0.22,0,0,90.26,9.74
3136520,3.29,14.66,8.78,4.89,41.86,4.97,16.3,1.36,3.89,0,0,0,96.57,3.43
3136553,0.21,11.61,4.73,4.09,55.51,3.82,14.51,1.46,3.86,0.2,0,0,95.69,4.31
3136579,4.78,4.75,3.64,3.12,58.1,10.4,8.57,3.93,2.34,0.39,0,0,97.18,2.82
3136603,0.17,9.95,9.09,0.46,51.42,0.8,20.05,1.33,6.27,0.47,0,0,93.13,6.87
3136652,1.81,10.88,9.68,0.73,51.91,3.48,12.54,3.11,5,0.55,0.16,0.15,91.34,8.66
3136702,3.21,8.87,3.62,0.45,43.47,2.59,15.06,2.95,17.11,1.67,0.67,0.32,68.86,31.14
3136801,5.39,9.1,6.96,1.86,52.63,4.92,15.24,1.39,2.51,0,0,0,97.2,2.8
3136900,3.75,9.07,2.16,0.72,55.43,0.95,17.29,1.53,8.06,1.04,0,0,90.84,9.16
3136959,1.35,13.22,8.17,5.61,43.95,3.59,16.25,2.9,4.65,0.31,0,0,97.1,2.9
3137007,0.59,3.96,12.1,2.92,58.02,3.5,13.68,1.88,3.05,0.31,0,0,96.47,3.53
3137106,5.77,8.2,1.96,0.4,51.02,2.11,13.3,4.59,10.66,1.98,0,0,91.71,8.29
3137205,2.48,10.73,6.25,0.99,46.94,2.67,18.92,1.87,8.44,0.66,0.04,0,85.49,14.51
3137304,2.75,7.26,6.9,4.43,53.05,3.98,16.21,2.52,2.37,0.53,0,0,97.7,2.3
3137403,0.55,10.08,3.89,0.34,56.43,1.54,15.04,1.96,9.63,0.34,0.18,0,94.36,5.64
3137502,3.34,6.97,2.3,0.62,57.5,1.69,16.19,2.3,8.82,0.25,0,0,87.45,12.55
3137536,3.54,7.29,13.89,0.94,41.43,4.96,11.71,7.71,7.82,0.72,0,0,92.53,7.47
3137601,4.33,12.07,5.38,0.52,46.37,2.69,12.9,2.6,11.24,1.75,0.14,0,76.98,23.02
3137700,0.37,9.8,5.69,0.42,57.36,2.78,13.99,2.61,6.14,0.73,0.1,0,91.82,8.18
3137809,2.27,9.07,3.58,0.58,54.78,3.69,14.73,2.34,7.98,0.55,0.15,0.27,86.15,13.85
3137908,0.28,7.79,1.11,7.28,52.99,1.77,20.06,0,8.4,0.32,0,0,90.94,9.06
3138005,0.65,11.26,7.78,0.19,44.07,4.13,15.09,2.79,12.52,1.53,0,0,85.03,14.97
3138104,0,9.36,5.71,2.22,55.6,4.81,13.14,4.91,2.9,1.19,0.17,0,96.39,3.61
3138203,4.02,9.39,5.16,0.72,41.45,3.32,14.41,3.16,14.61,1.13,1.1,1.54,73.45,26.55
3138302,0.19,13.04,10.91,1.63,47.4,2.69,10.57,5.43,6.04,2.1,0,0,92.95,7.05
3138351,3.83,6.82,0.82,7.59,48.89,2.28,16.61,2.97,9.84,0.35,0,0,93.54,6.46
3138401,4.46,8.94,4.96,1.7,46.99,2.94,15.94,4.65,8.79,0.37,0.09,0.16,79.58,20.42
3138500,0.56,5.07,7.59,1.46,55.74,1.92,19.13,3.73,4.58,0.23,0,0,96.19,3.81
3138609,3.98,9.13,4.5,0.54,51.11,3.22,18.6,1.87,6.37,0.68,0,0,87.69,12.31
3138625,0.95,7.91,12.81,1.28,42.19,5.58,14.14,3.28,10.53,1.34,0,0,89.81,10.19
3138658,2.66,7.26,6.67,6.58,47.61,2.31,17.11,0.59,7.22,1.98,0,0,91.19,8.81
3138674,3.31,5.97,1.57,0.25,63.24,2.86,12.82,2.76,6.78,0.44,0,0,95.67,4.33
3138682,2.29,5.67,6.37,10.25,51.57,3.61,15.56,0.97,3.04,0.55,0.13,0,96.97,3.03
3138708,2.92,6.28,6.71,0.43,53.79,3.42,16.68,2,6.86,0.71,0.2,0,95.14,4.86
3138807,2.87,10.95,4.37,0.99,50.13,3.9,13.14,1.77,10.22,0.89,0.76,0,84.37,15.63
3138906,2.7,4.94,2.84,4.5,62.38,1.48,15.55,1.03,4.37,0.11,0.1,0,95.22,4.78
3139003,8.62,8.83,6.33,0.85,43.76,2.78,12.35,4.39,10.83,0.84,0.41,0,79.13,20.87
3139102,0.19,10.83,11.64,1,43.1,5.8,13.14,9.15,5.15,0,0,0,95.37,4.63
3139201,1.45,7.62,9.76,3.56,49.74,5.51,14.59,3.29,4.06,0.35,0.08,0,94.29,5.71
3139250,3.15,6.88,3.61,1.8,52.64,6.08,19.23,2.87,3.28,0.47,0,0,97.1,2.9
3139300,3.31,8.04,8.55,1.47,55.18,3.34,14.09,2.46,3.37,0.2,0,0,94.34,5.66
3139409,3.71,8.38,6.28,0.5,53,4.39,12.25,3.26,7.56,0.51,0.05,0.1,84.63,15.37
3139508,1.63,13.65,7.95,1.19,45.14,2.52,14.49,3.15,9.67,0.47,0.14,0,83.06,16.94
3139607,2.19,9.88,5.24,1.33,54.6,1.66,13.24,3.38,7.52,0.79,0,0.16,91.34,8.66
3139706,2.12,8.18,3.08,0,57.4,3.22,16.67,2.23,6.81,0.12,0,0.16,91.47,8.53
3139805,0.16,9.94,5.85,0.92,60.2,1.24,14.05,1.77,4.93,0.79,0.15,0,94.81,5.19
3139904,3.06,6.54,9.11,0.37,47.56,2.44,20.05,2.74,7.08,0.81,0.24,0,87.47,12.53
3140001,1.51,7.53,4.87,0.55,47.44,3.23,16.15,4.25,11.51,2.01,0.51,0.43,80.38,19.62
3140100,0.24,4.62,9.94,5.61,62.11,1.94,9.95,2.03,3.57,0,0,0,95.47,4.53
3140159,1.44,9.34,11.43,0.27,49.91,2.55,18.36,1.8,4.08,0.81,0,0,90.99,9.01
3140209,5.01,5.08,7.57,0.72,54.51,1.69,15.67,3.13,5.5,0,0,1.12,92.68,7.32
3140308,0.52,12.66,3.72,4.59,53.78,4.74,15.48,1.88,1.77,0.88,0,0,96.55,3.45
3140407,0,6.81,9.28,0,54.48,0.46,22.8,0.38,5.16,0.62,0,0,92.84,7.16
3140506,4.15,7.28,3.26,1.36,59.82,2.38,10.12,4.05,6.82,0.76,0,0,89.74,10.26
3140530,1.26,7.44,22.27,0.71,43.11,3.61,14.27,2.75,4.57,0,0,0,97,3
3140555,4.81,7.3,12.4,3.27,46.27,4.03,13.77,3.82,3.5,0.83,0,0,96.15,3.85
3140605,0.24,10.03,2.75,2.23,63.43,1.64,17.08,0.35,2.25,0,0,0,98.28,1.72
3140704,1.52,6.74,5.98,3.03,54.85,2.18,17.4,2.9,4.58,0.82,0,0,90.43,9.57
3140803,0.51,8.64,5.75,0.79,50.57,5.25,13.73,3.29,9.48,1.63,0.36,0,82.02,17.98
3140852,4.88,7.25,12.55,1.28,51.75,3,14.88,1,2.89,0.24,0.14,0.12,97.57,2.43
3140902,1.98,9.5,5.21,2.16,56.19,3.54,9.97,3.1,7.27,0.69,0.38,0,88.63,11.37
3141009,1.11,8.56,3.4,3.43,52.48,2.97,17.71,1.9,7.92,0.37,0.14,0,92.31,7.69
3141108,2.12,8.85,6.58,0.71,47.64,1.42,17.4,5.21,8.27,1.63,0.11,0.07,84.53,15.47
3141207,2.86,4.46,8.45,4.56,50.41,3.74,14.73,2.36,6.86,1.57,0,0,94.11,5.89
3141306,2.48,6.62,8.05,0.75,57.03,1.3,12.23,3.24,7.27,1.03,0,0,91.45,8.55
3141405,2.4,8.53,4.28,2.74,58.67,3.62,9.93,2.49,6.79,0.56,0,0,91.77,8.23
3141504,0.64,10.22,9.07,0.2,55.43,3.7,14.79,2.14,3.46,0.14,0.21,0,95.08,4.92
3141603,1.39,9.19,15.77,1.06,41.25,5.45,14.62,3.08,7.16,0.79,0.24,0,86.37,13.63
3141702,0.68,9.31,0.56,0.21,56.43,4.82,18.45,1.95,6.82,0.77,0,0,91.44,8.56
3141801,2.09,9.13,6.59,3.02,50.13,2.26,17.93,2.78,5.87,0.2,0,0,94.67,5.33
3141900,1.23,9.35,1.77,1.32,59.8,2.79,16.25,1.7,4.74,0.59,0.46,0,96.13,3.87
3142007,3.92,7.17,0.75,3.42,55.28,1.59,18.83,2.12,6.49,0.31,0.12,0,93.68,6.32
3142106,0.47,10.53,8.31,1.37,52.34,1.43,15.12,1.87,7.44,0.88,0,0.23,91.78,8.22
3142205,3.71,11.92,7.48,0.58,50.71,2.74,12.98,2.88,6.29,0.71,0,0,87.45,12.55
3142254,8.35,8.14,3.57,0.16,61.51,1.3,15.12,0.73,0.9,0.21,0,0,99.22,0.78
3142304,1.25,8.36,11.46,1.03,48.82,5.17,13.51,7.17,2.81,0.41,0,0,95.12,4.88
3142403,1.14,8.91,14.08,0.87,43.44,2.43,15.08,2.37,10.67,1.02,0,0,86.88,13.12
3142502,0.89,5.51,10.68,2.69,55.97,2.15,16.58,1.12,3.96,0.45,0,0,96.87,3.13
3142601,2.11,9.14,4.71,0.82,51.34,3.42,16.97,2.65,7.4,1.43,0,0,89.14,10.86
3142700,3.23,7.3,6.09,3.24,53.24,4.72,14.28,4.25,2.73,0.83,0.09,0,94.75,5.25
3142809,3.66,6.12,5.66,1.83,49.85,4.21,13.38,5.2,9.26,0.53,0.18,0.11,88.88,11.12
3142908,0.9,9.17,5.38,3.1,49.51,2.83,22.04,1.51,4.63,0.93,0,0,91.66,8.34
3143005,5.64,6.45,1.07,0.53,58.41,2.83,14.75,2.01,7.07,1.24,0,0,92.48,7.52
3143104,4.16,6.87,5.67,2.45,47,3.17,14.15,4.21,11.4,0.67,0.25,0,86.09,13.91
3143153,1.66,6.89,3.94,0.46,67.54,1.57,14.32,2.52,0.68,0.4,0,0,98.77,1.23
3143203,3.41,11.42,5.96,0,51.67,2.59,17.18,2.26,4.9,0.6,0,0,86.68,13.32
3143302,3.26,9.7,4.05,0.78,43.68,2.41,15.19,2.46,16.68,1.21,0.43,0.16,72.23,27.77
3143401,4.11,10.42,7.76,0.36,46.54,3.99,15.82,2.51,7.65,0.84,0,0,86.89,13.11
3143450,0.77,6.97,9.3,1.91,58.7,3.6,10.38,4.55,3.13,0.67,0,0,97.18,2.82
3143500,8.2,9.93,10.44,0.49,47.19,3.24,9.5,3.67,6.25,1.09,0,0,92.52,7.48
3143609,3.39,13.21,2.17,0,53.03,3.34,18.22,3.46,2.43,0.75,0,0,96.22,3.78
3143708,0,11.03,14.95,2.05,51.16,2.71,11.44,3.58,2.12,0.98,0,0,96.91,3.09
3143807,1.33,10.96,8.42,1.12,56.82,1.89,11.68,3.25,4.13,0.22,0.18,0,96.31,3.69
3143906,2.63,12.05,4.84,1.55,47.82,2.85,13.77,2.87,10.44,0.87,0.17,0.14,80.84,19.16
3144003,0.3,11.38,8.61,0.15,54.1,4.2,11.26,3.65,5.95,0.39,0,0,90.39,9.61
3144102,2.67,7.91,4.43,0.78,43.79,2.19,20.52,4.03,11.94,0.68,1.06,0,83.21,16.79
3144201,0.37,6.01,18.1,5.32,45.26,5.45,11.99,3.93,3.17,0.4,0,0,96.71,3.29
3144300,2.16,8.59,8.4,2.34,50.24,3.88,14.81,3.02,5.84,0.73,0,0,82.66,17.34
3144359,0.81,10.61,5.45,3.63,53.3,3.71,12.87,1.81,7.31,0.48,0,0,92,8
3144375,4.82,9.2,6.88,1.38,51.8,6.06,13.1,1.52,5.01,0.23,0,0,93.85,6.15
3144409,2.51,8.8,6.42,1.86,47.39,2.77,18.04,2.03,8.81,1.37,0,0,89.86,10.14
3144508,3.49,5.95,3.8,0.33,54.36,7.35,17.17,1.61,5.29,0.66,0,0,92.93,7.07
