"city_code","GDP.agri.2018_pct","GDP.govt.2018_pct","GDP.industry.2018_pct","GDP.services.2018_pct","GDP.tax.2018_pct","GDP.growth2010_15","GDP.growth2015_18","GDP.percapita.2018"
1100015,0.332245821692152,0.310974254213357,0.0528114078569211,0.247367841299406,0.0566006749381641,0.0995943763801237,0.0582585238910629,21.5524237061337
1100023,0.0662078040468826,0.273783745499281,0.137864567880239,0.419756203189174,0.102387679384424,0.0834907612905207,0.0653192686340014,23.2063616155527
1100031,0.443673399666909,0.300095372307867,0.0368606852571494,0.179150474726338,0.0402200680417361,0.108608129722207,0.0642364092738046,25.8370724531078
1100049,0.0974536025312171,0.25159680121516,0.102069615809192,0.44559960705413,0.1032803733903,0.0862618279951113,0.0670946197772169,25.7089479207197
1100056,0.131249232281047,0.232530952310358,0.048324996081986,0.442053632316626,0.145841187009984,0.123673579192567,0.0588568620017678,28.7143030892727
1100064,0.222375222438776,0.320538816323072,0.0792759693488445,0.313090900286901,0.0647190916024066,0.0812570839107123,0.0500786475950894,20.3628520367289
1100072,0.662902179472785,0.178156617637886,0.0310983444989209,0.0954252279900695,0.0324176304003393,0.107132890548682,0.188668140607116,42.3718778908418
1100080,0.276000052136964,0.472973501388147,0.0313603837280536,0.186281026924397,0.0333850358224389,0.117116632432904,0.071355784277882,12.8906748809857
1100098,0.197282042347279,0.320121039188163,0.100833664804947,0.301347144467931,0.0804161091916804,0.09191887504666,0.0792585676496012,18.9845539364059
1100106,0.0560783957594978,0.34034905757323,0.0346954528834412,0.432473156311165,0.136403937472666,0.0267168649000671,0.0703589199003072,18.2793176506564
1100114,0.118125375010328,0.220844005184793,0.15344102027189,0.398724524693457,0.108865074839533,0.0866431663303271,0.0692325010714416,28.4332890455009
1100122,0.0421626512044007,0.22913771853854,0.119917224215545,0.476332525958143,0.132449880083371,0.0823370612535184,0.0685630899937653,26.2873494023001
