"city_code","time.5min","time.6_30min","time.30_60min","time.1_2h","time.2hplus","time.avg"
2102101,22.5,61.86,11.14,3.8,0.68,21.5088
2102150,18.87,62.41,13.18,4.2,1.35,23.5083
2102200,28.12,53.92,14.06,3.12,0.78,21.1826
2102309,20.96,54.23,16.15,6.25,2.41,26.5939
2102325,18.01,53.99,18.64,6.18,3.18,28.3847
2102358,20.55,49.16,17.95,8.73,3.62,30.1548
2102374,12.94,46.4,34.18,5.63,0.84,30.455
2102408,19.86,45.79,24.22,7.26,2.88,30.1242
2102507,17.65,57.55,18.18,4.74,1.87,25.9325
2102556,13.48,48.34,30.98,6.1,1.09,30.1142
2102606,18.93,49.27,16.26,9.97,5.57,32.7891
2102705,18.36,50.26,23.69,6.74,0.95,27.8313
2102754,21.15,53.91,16.84,7.01,1.09,25.9563
2102804,23.23,62.65,11.06,2.24,0.81,20.4035
2102903,29.47,47.1,13.63,7.16,2.64,25.697
2103000,15.17,67.08,13.28,2.83,1.64,23.3239
2103109,17.13,52.02,21.16,7.6,2.08,29.0781
2103125,11.75,43.53,21.82,18.92,3.98,40.0459
2103158,20.53,50.67,20.38,6.61,1.8,27.4271
2103174,25.56,48.29,17.72,7.37,1.05,25.8372
2103208,16.28,63.96,13.36,4.45,1.95,24.6838
2103257,29.37,46.4,16.11,6.82,1.29,24.756
2103307,15.21,64.49,14.4,4.4,1.5,24.6087
2103406,16.34,59.17,14.34,8.65,1.5,27.5056
2103505,19.73,58.32,16.55,4.35,1.05,24.1066
2103554,16.05,54.97,17.13,8.7,3.14,30.0036
2103604,15.49,61.48,15.1,5.3,2.62,26.5499
2103703,18.68,44.95,16.15,12.74,7.48,36.7345
2103752,19.38,52.34,25.31,2.47,0.51,24.6147
2103802,21.47,59.12,9.93,7.58,1.91,25.2976
2103901,17.24,64.04,14.88,2.64,1.2,22.9012
2104008,16.41,62.72,15.91,3.86,1.09,24.0516
2104057,18.42,72.61,5.7,2,1.27,19.8798
2104073,29.64,48.84,15.19,4.39,1.94,23.3877
2104081,6.59,34.96,43.09,12.67,2.69,40.6438
2104099,22.22,50.55,19.57,7.13,0.54,26.0815
2104107,26.82,53.44,16.7,2.33,0.72,21.4362
2104206,21.29,47.61,20.67,8.77,1.67,28.8328
2104305,12.03,55.72,23.11,8.64,0.5,29.4066
2104404,19.52,50.25,21.8,6.6,1.83,27.967
2104503,18.16,54.64,16.94,7.41,2.85,28.4552
2104552,14.8,74.36,8.49,1.62,0.72,20.2673
2104602,15.2,40.47,31.71,10.98,1.64,34.1641
2104628,12.75,47.35,29.92,8,1.98,32.2005
2104651,28,40.45,24.13,5.78,1.62,26.6855
2104677,16.16,61.42,14.8,5.47,2.15,26.0266
2104701,26.67,52.39,16.23,3.92,0.79,22.5432
2104800,21.65,57.31,14.76,4.59,1.69,24.1993
2104909,19.91,55.18,17.6,4.66,2.65,26.2219
2105005,10.13,43.24,20.98,12.61,13.04,44.7277
2105104,18.73,43.86,20.24,13.01,4.16,34.6403
2105153,19.62,49.56,21.42,6.86,2.55,28.7748
2105203,28.15,51.05,16.73,3.59,0.48,21.932
2105302,14.56,74.6,8.66,1.49,0.69,20.222
2105351,14.11,34.41,37.13,11.27,3.08,37.4468
2105401,15.43,66.08,14.04,2.89,1.57,23.4689
2105427,26.35,55.63,10.59,4.63,2.79,23.6114
2105450,27.19,42.85,18.48,10.35,1.13,28.0595
2105476,8.61,58.19,21.94,8.53,2.73,31.7307
2105500,14.98,64.16,16.81,2.28,1.78,24.0503
2105609,15.35,43.46,30.91,7.24,3.04,32.6638
2105658,27.66,39.46,15.11,11.24,6.54,33.2493
2105708,21.18,52.92,15.64,7.86,2.4,27.5766
2105807,18.69,57.11,18.38,3.54,2.29,25.4193
2105906,15.69,54.58,23.39,5.18,1.16,27.1884
2105922,10.24,57.36,22.09,6.81,3.51,31.1183
2105948,22.82,56.79,16.15,3.86,0.38,22.5607
2105963,14.15,39.01,29.57,16.91,0.37,36.6988
2105989,26.58,54.89,11.72,5.94,0.88,22.8852
2106003,19.54,53.43,18.23,6.23,2.58,27.5009
2106102,24.05,63.74,6.82,3.52,1.87,21.1567
2106201,27.31,47.37,12.19,9.29,3.85,28.3586
2106300,17.42,54.61,22.22,4.83,0.93,26.1628
2106326,23.16,62.64,8,4.06,2.13,22.2432
2106359,10.93,54.02,28.68,3.03,3.35,29.9231
2106375,23.76,59.83,10.87,3.26,2.29,22.5309
2106409,23.01,61.32,11.24,2.03,2.4,21.9531
2106508,16.42,65.36,12.47,3.94,1.8,23.9033
2106607,17.65,52.04,22.28,7.39,0.64,27.6947
2106631,16.84,58.92,21.83,2.22,0.19,23.4971
2106672,28.13,56.15,12.38,2.12,1.22,20.4565
2106706,20.32,49.96,18.89,9.71,1.1,28.5683
2106755,14.16,59.26,20.19,4.91,1.48,26.6553
2106805,10.33,60.07,18.68,7.19,3.73,30.6821
2106904,16.59,54.19,21.14,6.38,1.7,27.8787
2107001,25.7,43.74,23.17,5.97,1.43,26.6737
2107100,13.89,58.27,20.3,6.26,1.27,27.4761
2107209,20.69,51.27,23.63,3.9,0.5,25.0066
2107258,44.24,44.8,7.26,3.3,0.4,16.993
2107308,21.44,63.47,11.34,2.13,1.62,21.4606
2107357,21.08,59.49,11.91,6.04,1.48,24.3337
2107407,19.96,51.9,20.41,5.16,2.56,27.2405
2107456,20.18,56.12,17.75,4.17,1.78,24.9871
2107506,5.76,28.75,40.47,22.55,2.47,46.9335
2107605,15.66,54.23,23.41,6.19,0.51,27.2619
2107704,18.74,60,14.58,5.45,1.23,24.679
2107803,14.26,59.06,21.78,3.77,1.12,25.8818
2107902,19.4,56.75,15.37,5.09,3.4,26.7625
2108009,20.34,57,14.98,6.65,1.02,25.227
2108058,17.44,53.34,11.9,13.08,4.24,32.6882
2108108,22.85,54.29,15.6,4.48,2.79,25.3147
2108207,18.33,64.79,11.64,4,1.25,22.9167
2108256,14.04,49.18,24.97,8.94,2.87,32.2809
2108306,13.79,52.8,20.41,8.92,4.07,32.29
2108405,13.75,59.18,24.61,2.46,0,24.6284
2108454,24.68,53.42,15.19,5.88,0.83,23.9731
2108504,20.16,52.91,20.15,5.1,1.68,26.2053
2108603,18.94,60.6,16.11,3.3,1.05,23.3345
2108702,23.09,50.78,18.55,6.91,0.67,25.6654
2108801,15.37,57.46,20.64,3.84,2.69,27.0833
2108900,24.22,49.89,18.99,5.92,0.98,25.2407
2109007,22.65,59.12,14.23,3,1,22.0776
2109056,21.26,45.82,23.26,6.08,3.57,29.5336
2109106,19.42,65.21,10.62,4.09,0.65,21.9488
2109205,15.49,55.51,19.51,7.98,1.5,28.5278
2109239,19.85,66.58,9.32,3.61,0.64,21.1879
2109270,15.03,54.07,16.3,4.87,9.73,33.8781
2109304,18.33,53.57,19.95,6.37,1.77,27.3936
2109403,21.64,50.94,19.97,4.19,3.25,26.9087
2109452,11.48,34.94,31.92,16.21,5.45,42.3562
2109502,23.72,57.49,15.34,2.48,0.97,21.8332
2109551,15.69,39.88,30.31,13.28,0.85,34.5744
2109601,14.76,65.03,13.61,5.67,0.93,24.7869
2109700,21.44,63.41,9.69,4.77,0.7,21.9793
2109759,17.4,64.86,11.45,5.25,1.04,23.6703
2109809,13.82,62.68,14.94,5.5,3.06,27.3184
2109908,18.19,68.99,9.46,1.94,1.42,21.0347
2110005,14.86,53.48,20.52,8.23,2.92,30.5144
2110039,18.91,62.16,14.11,2.94,1.89,23.3978
2110104,13.58,65.51,14.84,5.05,1.03,24.9298
2110203,19.3,65.06,12.61,2.48,0.56,21.2543
2110237,23.82,59.31,13.22,3.15,0.5,21.2508
2110278,16.05,45.02,23.52,9.66,5.75,35.0841
2110302,24.03,56.92,15.81,1.9,1.34,21.8796
2110401,17.03,55.16,20.58,5.19,2.04,27.1603
2110500,12.6,56.15,25.2,5.3,0.75,27.747
2110609,24.85,62.89,7.86,3.99,0.41,20.1827
2110658,28.22,59.27,9.87,2.26,0.39,19.0231
2110708,21.56,52.54,15.88,9.5,0.51,26.8432
2110807,16.69,48.96,28.08,5.39,0.89,28.2023
2110856,39.5,38.28,13.5,6.82,1.91,23.3704
2110906,26.69,48.13,21.47,2.9,0.82,23.2534
2111003,15.04,52.05,24.78,5.82,2.3,29.27
2111029,22.02,44.9,23.24,5.93,3.92,29.682
2111052,25.8,54.72,10.39,7.73,1.36,24.4041
2111078,19.79,51.78,20.43,5.97,2.03,27.3124
2111102,22.17,56.37,13.59,5.94,1.93,25.0326
2111201,6,36.31,37.92,17.27,2.5,42.4428
2111250,7.1,33.43,32.88,22.09,4.5,46.4494
2111300,6.59,42.92,36.3,12.46,1.73,37.6801
2111409,13.5,62.74,18.94,4.16,0.66,25.0272
2111508,20.59,54.3,17.81,6.06,1.24,25.76
2111532,30.43,44.99,16.36,6.27,1.95,24.9647
2111573,35.67,52.39,7.32,2.78,1.84,19.2177
2111607,29.89,53.74,10.15,4.82,1.4,21.7532
2111631,17.52,36.82,32.52,10.81,2.33,34.6626
2111672,13.18,56.44,22.19,6.33,1.86,28.7327
2111706,21.13,55.26,17.76,4.55,1.31,24.6623
2111722,18.36,55.05,18.41,5.24,2.95,27.3675
2111748,22.4,46.53,19.78,9.74,1.55,29.0224
2111763,27.09,48.15,19.49,4.29,0.98,23.829
2111789,14.83,46.66,27.89,9.1,1.53,31.7168
2111805,15.84,60.67,16.42,4.35,2.72,26.2806
2111904,18.09,58.13,17.68,5.65,0.45,24.9489
2111953,23.99,58.64,14.38,2.27,0.72,21.1327
2112001,38.57,50.83,7.38,2.51,0.72,17.5219
2112100,11.97,54.91,24.88,6.9,1.34,29.4963
2112209,10.93,59.89,24.07,4.16,0.95,27.0422
2112233,16.21,74.86,5.29,2.32,1.33,20.3498
2112274,24.57,46.52,19.38,7.21,2.32,27.5961
2112308,19.47,53.33,19.46,6.66,1.08,26.6199
2112407,15.71,47.33,20.89,12.53,3.54,34.2304
2112456,14.14,49.51,20.85,8.03,7.47,35.1923
2112506,24.06,57.67,12.49,4.22,1.56,22.8741
2112605,21.22,51.89,17.69,6.69,2.51,27.3947
2112704,15.14,54.11,21.26,7.61,1.88,29.1688
2112803,18.25,53.31,19.3,7.34,1.79,27.9473
2112852,21.82,46.04,22.83,7.09,2.21,28.6847
2112902,21.76,53.88,16.83,4.34,3.18,26.0819
2113009,20.61,62.58,10.79,5.26,0.76,22.7964
2114007,21.08,62.03,11.27,3.92,1.7,22.8589
2200053,14.54,75.83,8.34,1.08,0.21,19.3534
2200103,22.06,59.83,12.27,4.83,1.02,22.9649
2200202,24.95,64.12,7.55,2.65,0.73,19.4476
2200251,44.74,49.03,4.98,1,0.25,14.5034
2200277,26.26,59.52,12.65,1.26,0.3,19.2131
2200301,19.5,64.49,12.23,3.29,0.49,21.6357
2200400,14.85,59.44,18.6,5.2,1.92,26.7957
2200459,27.4,57.94,10.55,3.82,0.29,20.3327
2200509,21.18,54.04,15.72,7.46,1.59,26.4822
2200608,27.78,53.48,12.57,5.09,1.08,22.5489
2200707,22.7,66.18,9.32,1.81,0,18.8704
2200806,20.2,64.85,11.39,2.83,0.73,21.2315
2200905,29.21,46.83,15.58,7.94,0.44,24.5749
2200954,15.56,57.28,25.38,1.49,0.29,24.1984
2201002,26.96,55.07,11.21,5.17,1.58,22.8541
2201051,17.99,60.73,10.62,9,1.66,26.7019
2201101,19.07,58.34,14.47,4.91,3.21,26.2372
2201150,35.81,50.79,7.64,3.5,2.26,20.2327
2201176,27.44,47.95,17.92,5.86,0.83,24.337
2201200,19.89,56.95,17.73,4.9,0.53,24.27
2201309,20.41,66.08,8.64,1.39,3.48,22.2299
2201408,11.7,60.15,21.17,6.21,0.77,27.4515
2201507,16.63,59.77,15.84,5.59,2.16,26.3411
2201556,34.29,53.67,9.41,2.63,0,17.9766
2201572,28.45,54.71,14.84,1.23,0.76,19.9673
2201606,22.63,56.2,18.01,2.97,0.18,22.241
2201705,19.55,56.63,14.62,5.59,3.61,27.1129
2201739,26.19,54.26,11.5,6.91,1.14,23.8383
2201770,19.31,68.08,8.31,3.98,0.32,20.9254
2201804,23.83,61.62,13.19,1.12,0.23,19.5026
2201903,24.63,62.8,9.02,1.96,1.59,20.2665
2201919,16.75,62.35,18.13,2.76,0,22.703
2201929,32.17,50.94,15.22,1.02,0.64,19.3127
2201945,29.53,57.59,12.2,0.69,0,17.9537
2201960,31.95,49.41,14.07,4.43,0.15,20.9898
2201988,41.02,50.51,6.97,1.5,0,15.6293
2202000,18.28,59.48,17.07,3.7,1.47,24.3959
2202026,20.57,51,17.32,6.93,4.17,29.2435
2202059,26.01,55.42,12.78,5.26,0.54,22.4091
2202075,17.51,53.93,22.04,5.6,0.92,26.6449
2202083,21.44,63.17,11.8,2.74,0.84,21.2266
2202091,21.51,63.7,9.85,4.75,0.2,21.489
2202109,16.8,73.34,7.15,2.43,0.28,19.7817
2202117,51.29,43.48,3.68,1.25,0.3,13.5319
2202133,17.48,65.24,14.06,2.42,0.79,22.0702
2202174,18.18,47.65,26.96,5.07,2.14,28.749
2202208,19.83,66.15,9.54,2.93,1.54,21.6765
2202251,24.23,59.61,10.7,2.67,2.78,22.4953
2202307,23.97,65.09,9.03,1.61,0.31,18.7992
2202406,25.17,54.82,15.41,3.66,0.94,22.4826
2202455,34.82,51.42,8.54,3.3,1.93,20.1256
2202505,23.33,53.9,17.32,4.84,0.61,23.7505
2202539,22.88,48.34,21.51,4.36,2.92,26.9527
2202554,29.37,56.73,9.29,3.28,1.34,20.4204
2202604,27.29,56.57,10.98,3.02,2.15,21.7861
2202653,12.11,72.18,11.79,3.43,0.5,22.5904
2202703,22.04,60.11,14.15,3,0.7,21.8293
2202711,21.5,58.18,14.86,4.02,1.44,23.5804
2202729,21.21,58.66,16.02,4.12,0,22.5363
2202737,26.88,44.34,21.67,6.43,0.68,25.6797
2202752,27.14,61.52,5.88,3.47,1.99,20.5876
2202778,27.03,63.36,7.12,2.2,0.29,18.2883
2202802,29.36,45.38,20.52,3.97,0.77,23.3674
2202851,32.05,52.19,11.75,3.61,0.39,20.0012
2202901,24.53,59.13,11.95,2.51,1.89,21.7744
2203008,28.96,56.28,10.63,1.97,2.16,20.7269
2203107,36.76,48.12,9.12,4.22,1.78,20.5376
2203206,24.36,53.24,16.59,3.86,1.95,24.0807
2203230,23.43,55.16,11.51,6.85,3.05,26.1048
2203255,12.23,55.64,18.8,11.81,1.52,31.5397
2203271,18.72,64,13.27,3.12,0.9,22.3155
2203305,16.48,51.39,24.07,6.35,1.71,28.6727
2203354,42.6,51.7,4.92,0.79,0,14.361
2203404,22.18,60.17,13.38,2.89,1.38,22.2176
2203420,39.22,48.69,9.15,2.41,0.53,17.6477
2203453,60.06,33.48,4.37,1.4,0.69,13.0839
2203503,15.97,58.9,18.62,5.43,1.08,25.9625
2203602,30.49,55.54,11.12,1.65,1.2,19.4507
2203701,20.3,63.52,11.59,3.35,1.24,22.1671
2203750,45.24,44.43,8.37,1.96,0,15.7899
2203800,29.21,55.68,13.25,1.02,0.85,19.3834
2203859,39.64,50.51,5.16,4.09,0.6,17.7968
2203909,19.17,69.97,7.9,2.36,0.6,19.9521
2204006,18,52.95,18.88,8.96,1.21,28.443
2204105,31.37,45.72,19.25,2.81,0.85,22.0096
2204154,38.16,44.77,13.85,2.32,0.89,19.3551
2204204,21.96,65.54,11.93,0.35,0.22,18.8427
2204303,17.11,68.46,10.74,3.36,0.32,21.4193
2204352,16.88,62.58,17.89,2.47,0.17,22.5859
2204402,26.63,63.2,6.58,1.92,1.68,19.4125
2204501,14.92,72.17,10.63,2.12,0.16,20.6201
2204550,37.83,39.58,19.58,1.69,1.32,20.9319
2204600,12.27,70.21,13.2,3.62,0.7,23.2893
2204659,17.1,47.63,22.52,10.21,2.54,31.7994
2204709,18.94,57.86,18.63,4.17,0.4,23.9783
2204808,27.7,54.22,14.49,2.8,0.78,21.1211
2204907,18.72,62.44,13.12,3.96,1.77,23.7672
2205003,26.75,57.11,11.17,3.62,1.35,21.5218
2205102,33.14,55.82,8.76,1.38,0.9,17.9686
2205151,26.09,54.75,13.9,4.7,0.56,22.3165
2205201,24.06,51.93,12.63,9.42,1.96,27.0639
2205250,27.24,55.98,16.1,0.68,0,19.2954
2205276,17.41,71.2,7.87,3.51,0,20.387
2205300,43.46,46.82,4.45,2.25,3.03,18.2641
2205359,27.67,51.69,13.24,5.35,2.06,23.9327
2205409,21.3,58.85,14.14,2.35,3.36,24.168
2205458,21.96,49.09,23.32,4.83,0.8,25.7352
2205508,18.32,55.35,14.7,10.07,1.57,28.441
2205516,26.35,52.44,15.45,4.12,1.64,23.3852
2205524,30.77,48.73,15.07,4.44,0.99,22.2754
2205532,39.82,49.03,8.14,1.62,1.38,17.5934
2205540,24.93,64.46,8.9,1.39,0.33,18.5013
2205557,25.56,61.76,10.56,1.94,0.19,19.1208
2205565,33.28,50.95,10.63,1.76,3.39,21.2705
2205573,31.6,50.47,13.49,3.48,0.96,21.0191
2205581,25.42,58.38,10.58,5.04,0.58,21.7724
2205599,22.55,55.24,18.31,3.67,0.22,22.8772
2205607,22.58,42.98,19.13,11.25,4.05,32.4589
2205706,18.38,63.75,13.51,3.77,0.59,22.5745
2205805,23.2,62.08,11.71,2.86,0.15,20.3579
2205854,16.29,64.05,14.36,5,0.3,23.6655
2205904,27.53,56.74,10.22,4.02,1.49,21.5947
2205953,35.52,51.25,10.37,2.45,0.41,18.3645
2206001,25.61,60.36,8.96,2.61,2.45,21.4663
2206050,20.83,55.68,17.9,5.02,0.57,24.3209
2206100,20.21,52.46,22.62,4.39,0.32,24.9673
2206209,18.98,57.08,15.4,7.83,0.71,26.0524
2206308,19.15,55.14,21.04,3.64,1.03,24.8627
2206357,29.59,56.97,10.4,2.72,0.32,19.2461
2206407,17.06,62.74,15.48,4.07,0.66,23.5672
2206506,26.59,57.92,11.32,2.88,1.29,20.9891
2206605,29.24,61.08,6.01,3.27,0.4,18.5839
2206654,35.43,55.75,8.28,0.54,0,16.0185
2206670,23.97,60.16,12.64,2.77,0.47,20.7723
2206696,22.53,58.99,12.93,3.87,1.69,23.0742
2206704,20.05,62.45,11.98,4.93,0.58,22.7675
2206720,8.02,50.84,34.07,6.86,0.21,31.3097
2206753,33.91,41.92,19.66,4.51,0,22.1471
2206803,12.96,56.93,23.67,5.2,1.23,27.7029
2206902,25.47,58.45,13.16,2.59,0.33,20.4435
2206951,30.09,54.92,11.78,1.46,1.75,20.1051
2207009,27.87,59.56,9.31,2.74,0.52,19.3938
2207108,28.64,57.97,7.52,5.21,0.66,20.7316
2207207,23.07,57.87,14.83,2.85,1.38,22.4646
2207306,32.99,58.84,7.29,0.5,0.38,16.4272
2207355,32.51,56.69,7.52,2.93,0.34,18.2587
2207405,31.14,56.8,8.52,3.33,0.21,18.864
2207504,18.79,61.06,14.18,4.38,1.59,24.1613
2207553,25.83,58.46,13.56,2.15,0,19.8513
2207603,30.62,48.23,13.3,6.56,1.3,23.6614
2207702,15.51,71.21,10.08,2.38,0.83,21.2673
2207751,23.53,49.3,20.14,5.67,1.37,25.8605
2207777,24.42,59.03,13.39,2.9,0.25,20.7819
2207793,14.97,57.97,17.15,8.66,1.25,28.1946
2207801,22.48,55.58,16.31,4.97,0.65,23.7209
2207850,24.47,59.23,12.66,3.23,0.4,20.9689
2207900,22.73,61.03,9.51,5.48,1.24,22.8214
2207934,32.36,56,9.18,0.73,1.73,18.562
2207959,30.73,51.43,15.22,1.8,0.82,20.2469
2208007,18.24,70.22,8.96,2.24,0.35,20.0196
2208106,22.11,54.63,14.12,7.21,1.94,26.1099
2208205,35.97,52.09,9.08,1.49,1.38,18.2577
2208304,33.56,52.8,8.02,4.39,1.23,20.218
2208403,20.26,64.89,10.64,3.55,0.66,21.4682
2208502,17.77,60.14,16.8,3.11,2.17,24.6767
2208551,40.57,45.53,10.23,2.11,1.56,18.5984
2208601,31.58,50.84,10.32,5.57,1.68,22.4032
2208650,28.64,51.07,13.93,5.14,1.22,22.9831
2208700,27.15,48.49,13.83,5.7,4.84,27.2472
2208809,17.39,53.68,21.64,5.16,2.12,27.4579
2208858,25.85,49.89,17.55,4.14,2.57,24.9802
2208874,31.65,51.57,10.77,4.76,1.24,21.4836
2208908,25.91,61.23,9.14,3.14,0.57,19.9399
2209005,28.34,58.11,8.11,4.52,0.92,20.6983
2209104,24.33,58.33,13.01,2.96,1.37,21.8784
2209153,29.2,55.28,9.16,4.35,2.01,21.8594
2209203,30.72,54.63,11.36,2.92,0.37,19.5534
2209302,26.33,55.48,15.23,2.32,0.63,21.0004
2209351,26.52,63.14,8.14,1.9,0.3,18.4242
2209377,23.41,57.37,13.56,5.26,0.41,22.8251
2209401,23.28,61.75,12.54,2.32,0.11,20.142
2209450,25.98,52.03,9.85,9.98,2.16,26.6709
2209500,32.95,55.04,5.5,3.43,3.08,20.8127
2209559,37.61,48.12,11.02,2.28,0.97,18.7171
2209609,23.12,55.62,14.99,4.59,1.69,24.0721
2209658,42.24,53.05,2.7,2,0,14.676
2209708,26.56,51.8,17.53,4.11,0,22.2395
2209757,39.4,44.69,10.84,2.67,2.4,20.1752
2209807,31.82,52.89,11.02,4.27,0,19.9132
2209856,17.86,67.22,11.63,2.41,0.87,21.4391
2209872,50.74,39.76,7.51,1.49,0.51,15.0263
2209906,30.62,50.98,12.39,5.6,0.41,21.8149
2209955,20.17,56.15,18.03,3.57,2.08,24.938
2209971,16.19,58.88,21.05,3.05,0.83,24.6214
2210003,25.87,64.21,8.15,1.07,0.7,18.3218
2210052,26.79,47.54,14.79,8.69,2.18,26.9892
2210102,30.89,49.55,14.37,3.57,1.63,22.099
2210201,38.46,48.09,11.83,1.26,0.35,17.4567
2210300,30.42,62.87,5.8,0.9,0,16.2576
2210359,61.88,32.5,4.53,0.85,0.24,12.0355
2210375,17.76,63.18,14.07,4.29,0.7,23.2929
2210383,37.67,42.97,8.58,6.89,3.9,24.3601
2210391,29.63,54.89,10,4.45,1.04,21.1147
2210409,26.01,54.19,12.22,5.34,2.24,24.0477
2210508,15.47,62.99,14.61,5.07,1.86,25.4812
2210607,21.56,62.91,10.56,3.14,1.84,22.1878
2210623,29.91,54.75,10.71,4.23,0.39,20.445
2210631,27.81,59.81,8.54,1.85,1.99,20.0523
2210656,29.64,51.66,14.79,2.08,1.82,21.4923
2210706,22.5,65.8,8.64,2.75,0.3,19.692
2210805,28.43,58.56,10.87,1.26,0.88,19.0438
2210904,29.72,60.56,6.94,1.82,0.96,18.2998
2210938,25.12,64.5,9.08,1.29,0,18.113
2210953,21.51,58.98,15.01,4.5,0,22.4964
2210979,28,40.36,21.29,7.03,3.32,28.5563
2211001,8.65,60.89,24.91,4.88,0.67,27.7982
2211100,17.18,59.46,15.92,5.98,1.45,25.8478
2211209,22.33,64.22,10.68,1.7,1.07,20.2961
2211308,23.96,64.12,8.88,1.96,1.08,19.7956
2211357,33.03,49.06,12.85,3.84,1.21,21.1728
2211407,17.09,63.55,15.2,3.86,0.29,22.9555
2211506,14.41,72.64,10.82,1.78,0.36,20.6987
2211605,17.26,68.23,11.79,1.9,0.82,21.1439
2211704,36.14,52.22,11.4,0.24,0,16.5526
2300101,23.7,63.93,9.56,2.81,0,19.5234
2300150,23.34,66.89,6.04,2.84,0.88,19.5372
2300200,22.64,64.89,9.93,1.98,0.55,19.7227
2300309,21.59,65.18,11.06,1.71,0.46,19.8799
2300408,23.45,59.77,12.51,3.62,0.65,21.5986
2300507,26.37,52.75,16.3,4.21,0.37,22.3815
2300606,20.42,62.14,15.13,1.91,0.4,21.2137
2300705,39.54,46.42,10.67,2.84,0.54,18.3381
2300754,21.23,58.75,13.43,5.24,1.35,24.016
2300804,31.39,55.66,9.52,3.07,0.36,19.0673
2300903,29.35,56.93,9.71,2.92,1.09,20.0204
2301000,18.23,59.29,18.41,3.71,0.36,23.6392
2301109,20.19,67.15,9.39,2.04,1.23,20.634
2301208,16.73,63.06,15.65,3.1,1.45,23.7598
2301257,22.77,62.73,11.17,1.64,1.69,20.9604
2301307,21.45,64.86,10.2,2.71,0.78,20.7123
2301406,23.55,56.78,15.09,4.25,0.32,22.3974
2301505,31.11,59.68,7.13,1.58,0.51,17.5404
2301604,22.3,57.39,15.59,3.93,0.79,22.9457
2301703,28.26,58.12,10.47,2.33,0.83,19.6791
2301802,30.41,65.07,3.5,0.27,0.74,15.9391
2301851,29,56.52,10.28,3.26,0.94,20.3116
2301901,15.23,65.34,16.03,2.94,0.46,22.9342
2301950,17.75,70.19,8.5,2.84,0.72,20.7667
2302008,24.51,66.86,7.51,1.12,0,17.6478
2302057,25.61,49.94,16.78,5.72,1.95,25.3087
2302107,21.78,64.8,9.74,2.69,0.99,20.745
2302206,22.37,60.34,13.14,2.92,1.25,22.0207
2302305,21.15,57.85,15.71,3.92,1.38,23.724
2302404,20.82,61.81,13.02,3.86,0.48,22.0758
2302503,18.8,66.74,10.76,2.83,0.88,21.3982
2302602,18.82,69.64,8.65,2.11,0.77,20.1917
2302701,19.37,58.61,17.42,4.06,0.54,23.6593
2302800,21.2,66.35,8.79,2.55,1.12,20.5975
2302909,18.76,61.26,14.04,5.27,0.67,23.8298
2303006,25.03,59.01,11.05,3.38,1.53,21.7238
2303105,25.43,61.6,10.91,1.83,0.23,19.192
2303204,17.03,59.4,17.98,4.52,1.07,24.9865
2303303,26.14,62.93,8,2.38,0.54,19.0244
2303402,21.98,60.7,11.72,4.19,1.42,22.774
2303501,18.32,63.43,13.22,4.46,0.57,22.9804
2303600,20.84,65.31,12.3,1.02,0.53,19.8868
2303659,32.25,59.12,6.72,1.22,0.69,17.2041
2303709,10.03,43.23,31.79,13.65,1.31,36.4454
2303808,33.33,49.11,13.53,3.56,0.47,20.3628
2303907,30.34,57.98,9.46,1.81,0.4,18.3194
2303931,23.74,60.86,11,3.62,0.78,21.2858
2303956,20.69,56.9,16.73,3.99,1.69,24.424
2304004,21.79,61.7,12.17,4.14,0.21,21.65
2304103,20.64,65.04,10.25,3.01,1.06,21.3327
2304202,13.19,68.47,15.41,2.56,0.38,22.6786
2304236,25.77,61.01,10.39,2.3,0.54,19.6638
2304251,26.11,60.6,11.03,1.44,0.83,19.469
2304269,19.55,67.34,9.49,1.84,1.78,21.1612
2304277,41.27,48.47,8.09,2.17,0,16.3816
2304285,16.82,56.75,21.2,4.57,0.65,25.489
2304301,21.67,62.12,12.05,3.42,0.74,21.6536
2304350,23.54,61.17,14.12,1.04,0.13,19.6336
2304400,8.71,45.02,33.58,11.64,1.06,35.3981
2304459,31.9,54.51,8.01,3.62,1.96,20.6213
2304509,35.09,56.46,7.52,0.81,0.13,16.1863
2304608,24.78,59.62,11.65,0.79,3.17,21.7281
2304657,33.46,58.84,6.07,1.47,0.16,16.5107
2304707,22.26,58.09,15.35,3.58,0.72,22.5627
2304806,26.07,55.88,12.16,5.37,0.52,22.2909
2304905,22.2,49.76,24.33,3.71,0,24.3543
2304954,19.29,53.31,18.9,8.06,0.43,26.8353
2305001,27.2,64.58,5.54,2.6,0.08,17.9134
2305100,18.03,69.39,10.15,1.74,0.69,20.3532
2305209,33,56.79,7.65,2.02,0.54,17.7807
2305233,12.48,74.7,10.04,2.5,0.27,21.162
2305266,28.26,56.39,10.48,3.19,1.69,21.1782
2305308,26.42,62.94,8.59,1.36,0.69,18.5677
2305332,27.64,63.59,6.61,1.68,0.48,17.8907
2305357,23.32,53.45,12.64,3.83,6.75,28.022
2305407,23.53,63.72,10.75,1.31,0.69,19.4906
2305506,19.69,67.93,10.03,1.54,0.81,20.0834
2305605,26.57,55.4,13.67,4.01,0.35,21.481
2305654,32.5,53.91,11.06,2.08,0.44,18.7058
2305704,26.64,65.19,8,0.18,0,16.8282
2305803,26.06,62.36,8.46,2.68,0.45,19.2868
