"city_code","pop.white","pop.black","pop.asian","pop.pardos","pop.indigenous","pop.others"
5105309,21.05,11.52,0.89,54.61,11.93,0
5105507,31.31,14.25,1.72,52.61,0.11,0
5105580,50.25,6.51,1.19,39.95,2.11,0
5105606,46.42,4.4,0.13,48.74,0.32,0
5105622,44.94,4.35,0.76,49.85,0.09,0
5105903,28.27,4.1,0.91,65.53,1.18,0
5106000,22.52,6.85,0.18,70.33,0.11,0
5106109,13.98,13.93,0.94,71.1,0.05,0
5106158,45.94,5.3,1.24,47.49,0.03,0
5106174,24.38,4.67,1.13,32.87,36.95,0
5106182,40.77,6.14,0.64,50.14,2.31,0
5106190,44.81,5.26,0.47,49.46,0,0
5106208,26.07,16.06,1.42,56.35,0.1,0
5106216,43.24,3.4,0.38,52.91,0.07,0
5106224,48.17,3.99,0.8,46.91,0.12,0
5106232,28.82,7.58,0.75,62.85,0,0
5106240,46.33,6.95,0.67,45.06,0.98,0
5106257,36.91,6.28,0.81,54.7,1.3,0
5106265,39.08,4.13,0.18,56.53,0.08,0
5106273,31.95,5.66,0.47,61.92,0,0
5106281,39.99,7.15,1.23,49.01,0.57,2.06
5106299,45.46,6.19,1.25,46.55,0.55,0
5106307,35.32,3.4,0.44,60.72,0.12,0
5106315,22.94,19.92,1.52,53.41,2.21,0
5106372,39.53,8.37,1.19,50.79,0.11,0
5106422,29.7,9.58,0.95,55.35,4.42,0
5106455,28.46,4.64,1.99,62.96,1.95,0
5106505,18.06,15.17,0.71,65.93,0.13,0
5106653,32.08,4.88,0.42,62.53,0.08,0
5106703,39.87,2.06,1.43,56.52,0.12,0
5106752,43.72,6.97,1.06,48.23,0.02,0
5106778,26.13,9.02,1.65,60.46,2.74,0
5106802,45.62,6.12,0.62,47.31,0.33,0
5106828,28.13,2.66,0.58,66.45,2.19,0
5106851,21.3,5.23,2.62,70.86,0,0
5107008,28.68,15.1,0.94,53.12,2.16,0
5107040,51.61,4.1,1.36,42.84,0.08,0
5107065,43.06,6.15,1.73,40.03,9.02,0
5107107,47.79,5.09,0.52,46.34,0.27,0
5107156,37.27,9.28,0.76,52.69,0,0
5107180,26.1,10.35,2.53,51.81,9.21,0
5107198,43.61,2.59,2.46,51.34,0,0
5107206,35.86,5.2,1.05,57.83,0.06,0
5107248,51.88,7.06,0.32,40.67,0.07,0
5107263,32.91,11.07,1.85,54.08,0.08,0
5107297,34.34,4.35,1.18,60.13,0,0
5107305,34.03,6.92,0.85,58.17,0.03,0
5107354,25.44,10.84,1.74,57.03,4.96,0
5107404,29.47,13.3,3.64,53.5,0.08,0
5107578,25.73,2.76,0.22,45.37,25.92,0
5107602,40.47,7.2,1.24,50.67,0.41,0
5107701,22.67,6.43,1.08,69.71,0.11,0
5107743,34.08,10.07,1.2,54.54,0.11,0
5107750,33.25,5.63,1.71,59.35,0.07,0
5107768,42.72,6.07,1.42,49.67,0.12,0
5107776,18.72,8.89,2.35,54.54,15.5,0
5107792,31.01,2.39,0.48,51.6,14.52,0
5107800,16.6,10.07,0.42,69.25,3.66,0
5107859,23.8,5.82,1.2,64.33,4.84,0
5107875,41.46,6.24,0.87,49.8,1.62,0
5107883,28.29,5.49,1.09,65.13,0,0
5107909,50.29,5.44,1.27,42.69,0.25,0.06
5107925,50.3,4.3,0.65,43.66,0.09,1
5107941,43.7,5.77,0.46,50.07,0,0
5107958,41.01,7.44,1.47,48.09,1.8,0.19
5108006,50.95,4.77,0.87,43.25,0.16,0
5108055,57.87,5.82,0.47,35.83,0,0
5108105,22.1,6.5,0.25,71.14,0,0
5108204,35.79,4.14,0.56,59.5,0,0
5108303,43.47,7.24,1.64,47.65,0,0
5108352,29.8,10.55,0.82,58.83,0,0
5108402,28.53,9.39,1.35,60.54,0.19,0
5108501,51.63,4.46,0.25,43.63,0.03,0
5108600,38.23,9.98,3.7,47.87,0.22,0
5108808,49.97,3.22,0.12,46.69,0,0
5108857,30.21,8.5,0.97,59.4,0.93,0
5108907,36.88,9.69,1.87,51.51,0.05,0
5108956,40.7,5.25,1.52,52.23,0.29,0
5200050,41.63,4.75,2.34,51.15,0.12,0
5200100,38.67,4.02,4.37,52.83,0.12,0
5200134,39.44,8.56,0.57,51.38,0.04,0
5200159,38.88,2.7,1.65,56.7,0.07,0
5200175,35.81,7.14,1.2,55.54,0.31,0
5200209,54.5,2.81,2.33,40.36,0,0
5200258,29.36,8.82,2.8,58.84,0.17,0
5200308,36.93,4.88,1.9,56.16,0.14,0
5200506,48.16,3.58,5.19,42.96,0.1,0
5200555,31.4,3.01,0.4,64.9,0.28,0
5200605,34.41,12.64,0.74,51.24,0.97,0
5200803,26.05,9.63,2.58,61.74,0,0
5200829,23.74,5.42,0.5,70.31,0.03,0
5200852,42.25,5.81,1.41,50.52,0,0
5200902,50.83,4.47,0.7,44.01,0,0
5201108,45.8,5.27,1.53,47.31,0.09,0
5201207,48.24,5.5,1.25,44.66,0.34,0
5201306,44.58,3.38,1.4,50.56,0.08,0
5201405,35.79,8.03,1.84,54.16,0.19,0
5201454,33.05,3.66,2.21,61.09,0,0
5201504,43.77,6.28,0.2,49.74,0,0
5201603,44.5,3.5,1.53,50.39,0.08,0
5201702,32.57,6.99,0.86,59.18,0.4,0
5201801,43.48,4.01,0.36,52.16,0,0
5202155,30.99,7.91,0.9,59.86,0.34,0
5202353,41.88,6.21,0.09,51.65,0.17,0
5202502,31.34,11.53,0.41,53.58,3.14,0
5202601,40.9,5.59,0.25,53.16,0.09,0
5202809,46.62,3.51,3.51,46.11,0.25,0
5203104,34.19,10.53,1.38,53.81,0.08,0
5203203,39.62,9.5,1.12,49.76,0,0
5203302,51.04,4.71,0.99,43.13,0.13,0
5203401,37.98,3,1.91,57,0.11,0
5203500,44.6,4.3,2.65,48.33,0.12,0
5203559,42.98,5.72,1.48,49.7,0.13,0
5203575,30.29,11.21,0.82,57.68,0,0
5203609,48.52,4,0.29,47.18,0,0
5203807,32.43,7.42,1.87,57.99,0.29,0
5203906,59.64,3.26,0.68,36.42,0,0
5203939,40.32,3.06,2.53,54.01,0.07,0
5203962,25.2,3.94,0.53,70.2,0.13,0
5204003,26.66,5.8,1.31,66.23,0,0
5204102,53.61,4.35,1.13,40.91,0,0
5204201,38.02,2.47,1.03,58.48,0,0
5204250,45.65,5.61,1.24,47.49,0,0
5204300,65.95,6.72,0.97,26.34,0.02,0
5204409,38.14,4.79,1.78,55.09,0.2,0
5204508,47.83,5.8,1.66,44.53,0.19,0
5204557,49.83,4.82,2.77,42.58,0,0
5204607,30.76,7.05,1.47,60.72,0,0
5204656,42.65,11.74,1.81,43.8,0,0
5204706,37.72,3.56,0.63,58.09,0,0
5204805,48.74,4.14,0.73,46.35,0.04,0
5204854,42.28,9.26,2.26,46.2,0,0
5204904,20.6,14,2.61,62.5,0.29,0
5204953,27.7,6.18,0.89,65.23,0,0
5205000,46.98,2.47,1.19,49.36,0,0
5205059,34.2,8.21,0.97,56.62,0,0
5205109,56.21,3.93,1.25,38.38,0.23,0
5205208,38.61,2.29,3.38,55.72,0,0
5205307,12.83,28.42,3.38,55,0.36,0
5205406,46.8,3.82,1.81,47.37,0.21,0
